"id"	"transcript_id"	"speaker"	"utterance"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
11316	"FC1"	"MOT"	"A little house."	"*MOT: A little house."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11317	"FC1"	"CHI"	"A house."	"*CHI: A house."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11318	"FC1"	"CHI"	"A house."	"*CHI: A house."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11319	"FC1"	"MOT"	"What's inside, what can you see?"	"*MOT: What's inside, what can you see?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11320	"FC1"	"CHI"	"Oh there's two doors."	"*CHI: Oh there's two doors."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11321	"FC1"	"MOT"	"Two?"	"*MOT: Two?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11322	"FC1"	"CHI"	"Yeah two doors."	"*CHI: Yeah two doors."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11323	"FC1"	"MOT"	"Does that mean you can go in the front and out the back?"	"*MOT: Does that mean you can go in the front and out the back?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	13	"EngUK"	"Tommerdahl"
11324	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11325	"FC1"	"MOT"	"Look, what's mummy got, who's inside?"	"*MOT: Look, what's mummy got, who's inside?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11326	"FC1"	"CHI"	"Oi, get off my bed."	"*CHI: Oi, get off my bed."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11327	"FC1"	"CHI"	"Oh no I'm taking the bed out."	"*CHI: Oh no I'm taking the bed out."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11328	"FC1"	"MOT"	"Do you know what, I wonder, do you think you can open this house up? Look."	"*MOT: Do you know what, I wonder, do you think you can open this house up? Look."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	16	"EngUK"	"Tommerdahl"
11329	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11330	"FC1"	"MOT"	"Look."	"*MOT: Look."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11331	"FC1"	"CHI"	"Let's see if the bed's (get)."	"*CHI: Let's see if the bed's (get)."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11332	"FC1"	"CHI"	"Look, a bed."	"*CHI: Look, a bed."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11333	"FC1"	"MOT"	"Wow, and who's going to go to bed then?"	"*MOT: Wow, and who's going to go to bed then?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11334	"FC1"	"CHI"	"Erm."	"*CHI: Erm."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11335	"FC1"	"MOT"	"The rabbit."	"*MOT: The rabbit."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11336	"FC1"	"MOT"	"Is it his bedtime?"	"*MOT: Is it his bedtime?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11337	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11338	"FC1"	"MOT"	"Do we have to be quiet at bedtime?"	"*MOT: Do we have to be quiet at bedtime?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11339	"FC1"	"CHI"	"Arh."	"*CHI: Arh."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11340	"FC1"	"MOT"	"Has he had a bath?"	"*MOT: Has he had a bath?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11341	"FC1"	"CHI"	"No."	"*CHI: No."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11342	"FC1"	"MOT"	"No?"	"*MOT: No?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11343	"FC1"	"CHI"	"He going to bed."	"*CHI: He going to bed."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11344	"FC1"	"MOT"	"Just gone to bed without a bath. ."	"*MOT: Just gone to bed without a bath. [Ugh]."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11345	"FC1"	"CHI"	"waked him up."	"*CHI: [Cos you] waked him up."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11346	"FC1"	"MOT"	"Did I wake him up, oh never mind."	"*MOT: Did I wake him up, oh never mind."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11347	"FC1"	"MOT"	"Are you going to give him a quick bath then, in there?"	"*MOT: Are you going to give him a quick bath then, in there?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	12	"EngUK"	"Tommerdahl"
11348	"FC1"	"CHI"	"Well there's, there's no, he can't, arh now he's going to have a poo and a wee."	"*CHI: Well there's, there's no, he can't, arh now he's going to have a poo and a wee."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	21	"EngUK"	"Tommerdahl"
11349	"FC1"	"MOT"	"Is he? What a clever rabbit."	"*MOT: Is he? What a clever rabbit."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11350	"FC1"	"CHI"	"Arh, that's his friend."	"*CHI: Arh, that's his friend."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11351	"FC1"	"MOT"	"Oh yes. What shall we set up there, they've got some nice chairs to sit on here."	"*MOT: Oh yes. What shall we set up there, they've got some nice chairs to sit on here."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	18	"EngUK"	"Tommerdahl"
11352	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11353	"FC1"	"MOT"	"Do you think they're his best friends."	"*MOT: Do you think they're his best friends."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11354	"FC1"	"MOT"	"I think he's got lots of friends, look."	"*MOT: I think he's got lots of friends, look."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11355	"FC1"	"MOT"	"He's got the same ears."	"*MOT: He's got the same ears."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11356	"FC1"	"CHI"	"She hasn't."	"*CHI: She hasn't."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11357	"FC1"	"MOT"	"No she hasn't, has she?"	"*MOT: No she hasn't, has she?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11358	"FC1"	"MOT"	"Rabbit's got lot's of friends."	"*MOT: Rabbit's got lot's of friends."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11359	"FC1"	"MOT"	"Do you think they'd like to have some tea or do you think they'd just like to sit down?"	"*MOT: Do you think they'd like to have some tea or do you think they'd just like to sit down?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	21	"EngUK"	"Tommerdahl"
11360	"FC1"	"CHI"	"No they don't."	"*CHI: No they don't."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11361	"FC1"	"MOT"	"Arh."	"*MOT: Arh."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11362	"FC1"	"CHI"	"Arh, it's their birthday."	"*CHI: Arh, it's their birthday."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11363	"FC1"	"MOT"	"Is it?"	"*MOT: Is it?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11364	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11365	"FC1"	"MOT"	"How do you know it's their birthday?"	"*MOT: How do you know it's their birthday?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11366	"FC1"	"CHI"	"Cos they've got to sing happy birthday."	"*CHI: Cos they've got to sing happy birthday."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11367	"FC1"	"MOT"	"Oh they've got to sing happy birthday have they."	"*MOT: Oh they've got to sing happy birthday have they."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11368	"FC1"	"CHI"	"But."	"*CHI: But."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11369	"FC1"	"MOT"	"Whose birthday is it?"	"*MOT: Whose birthday is it?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11370	"FC1"	"CHI"	"Erm, only rabbits."	"*CHI: Erm, only rabbits."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11371	"FC1"	"MOT"	"Rabbit's birthday, and is that, what's this here?"	"*MOT: Rabbit's birthday, and is that, what's this here?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11372	"FC1"	"CHI"	"Yeah, it's rabbit's cake, blow them out rabbit."	"*CHI: Yeah, it's rabbit's cake, blow them out rabbit."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11373	"FC1"	"CHI"	"Oh I'll blow then out."	"*CHI: Oh I'll blow then out."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11374	"FC1"	"MOT"	"Are you going to sing happy birthday to him then?"	"*MOT: Are you going to sing happy birthday to him then?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11375	"FC1"	"CHI"	"Happy birthday to you, happy birthday little rabbit happy birthday to you. Blow them out."	"*CHI: Happy birthday to you, happy birthday little rabbit happy birthday to you. Blow them out."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	15	"EngUK"	"Tommerdahl"
11376	"FC1"	"MOT"	"What happens when you blow out the candles, does everyone go yeah!"	"*MOT: What happens when you blow out the candles, does everyone go yeah!"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	12	"EngUK"	"Tommerdahl"
11377	"FC1"	"MOT"	"They do don't they?"	"*MOT: They do don't they?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11378	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11379	"FC1"	"MOT"	"Who's that?"	"*MOT: Who's that?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11380	"FC1"	"CHI"	"Cat."	"*CHI: Cat."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11381	"FC1"	"MOT"	"That's right."	"*MOT: That's right."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11382	"FC1"	"CHI"	"That's cat."	"*CHI: That's cat."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11383	"FC1"	"MOT"	"Mummy and daddy used to have a cat didn't we?"	"*MOT: Mummy and daddy used to have a cat didn't we?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11384	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11385	"FC1"	"MOT"	"And what happened?"	"*MOT: And what happened?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11386	"FC1"	"MOT"	"There's the cat now?"	"*MOT: There's the cat now?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11387	"FC1"	"MOT"	"Where's mummy and daddy's cat cookie?"	"*MOT: Where's mummy and daddy's cat cookie?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11388	"FC1"	"CHI"	"Erm. Don't know."	"*CHI: Erm. Don't know."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11389	"FC1"	"MOT"	"He's at Gran's house, isn't he?"	"*MOT: He's at Gran's house, isn't he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11390	"FC1"	"MOT"	"Cos what, what happened?"	"*MOT: Cos what, what happened?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11391	"FC1"	"MOT"	"He left mummy and daddy's house didn't he?"	"*MOT: He left mummy and daddy's house didn't he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11392	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11393	"FC1"	"MOT"	"What happened, did he run away?"	"*MOT: What happened, did he run away?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11394	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11395	"FC1"	"MOT"	"He did."	"*MOT: He did."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11396	"FC1"	"CHI"	"Cos he wanted to go to Granny's, he wanted to walk to Granny and Grandad's"	"*CHI: Cos he wanted to go to Granny's, he wanted to walk to Granny and Grandad's [didn't he?]"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	17	"EngUK"	"Tommerdahl"
11397	"FC1"	"MOT"	", cos he missed their pussy cat didn't he?"	"*MOT: [He did], cos he missed their pussy cat didn't he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11398	"FC1"	"CHI"	"Cos I, cos I miss her."	"*CHI: Cos I, cos I miss her."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11399	"FC1"	"MOT"	"Do you?"	"*MOT: Do you?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11400	"FC1"	"CHI"	"I missed him."	"*CHI: I missed him."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11401	"FC1"	"MOT"	"Arh, but Cookie likes it where he lives doesn't he? He lives with Gran now."	"*MOT: Arh, but Cookie likes it where he lives doesn't he? He lives with Gran now."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	16	"EngUK"	"Tommerdahl"
11402	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11403	"FC1"	"MOT"	"And Minnie Granny's cat."	"*MOT: And Minnie Granny's cat."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11404	"FC1"	"CHI"	"I think erm.."	"*CHI: I think erm.."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11405	"FC1"	"MOT"	"Oh is it cat's birthday now?"	"*MOT: Oh is it cat's birthday now?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11406	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11407	"FC1"	"MOT"	"How old is cat going to be?"	"*MOT: How old is cat going to be?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11408	"FC1"	"CHI"	"Cat's three."	"*CHI: Cat's three."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11409	"FC1"	"MOT"	"Three, who else is three."	"*MOT: Three, who else is three."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11410	"FC1"	"CHI"	"No one else, but someone else is three."	"*CHI: No one else, but someone else is three."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11411	"FC1"	"CHI"	"Rabbit is again, so.."	"*CHI: Rabbit is again, so.."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11412	"FC1"	"MOT"	"Rabbit's three again?"	"*MOT: Rabbit's three again?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11413	"FC1"	"CHI"	"Yeah so rabbit's got to, rabbit wants to sit on this."	"*CHI: Yeah so rabbit's got to, rabbit wants to sit on this."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	12	"EngUK"	"Tommerdahl"
11414	"FC1"	"MOT"	"So cat and rabbit are three, and who else is three?"	"*MOT: So cat and rabbit are three, and who else is three?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11415	"FC1"	"CHI"	"Erm."	"*CHI: Erm."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11416	"FC1"	"MOT"	"Who are you, are you three?"	"*MOT: Who are you, are you three?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11417	"FC1"	"MOT"	"You are?"	"*MOT: You are?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11418	"FC1"	"CHI"	"Yeah, so they're going to blow the candles out."	"*CHI: Yeah, so they're going to blow the candles out."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11419	"FC1"	"MOT"	"I think they're having a lovely birthday party."	"*MOT: I think they're having a lovely birthday party."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11420	"FC1"	"MOT"	"Do you think they'd like some of this ice cream for their birthday party?"	"*MOT: Do you think they'd like some of this ice cream for their birthday party?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	15	"EngUK"	"Tommerdahl"
11421	"FC1"	"CHI"	"And I do."	"*CHI: And I do."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11422	"FC1"	"MOT"	"Would you? I think there's another one in here Freddie."	"*MOT: Would you? I think there's another one in here Freddie."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11423	"FC1"	"MOT"	"Another one."	"*MOT: Another one."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11424	"FC1"	"CHI"	"Now there's two."	"*CHI: Now there's two."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	4	"EngUK"	"Tommerdahl"
11425	"FC1"	"MOT"	"And what other things do you think they need for their birthday?"	"*MOT: And what other things do you think they need for their birthday?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	12	"EngUK"	"Tommerdahl"
11426	"FC1"	"CHI"	"Erm, I'll ask, I'll give, this one, thank you."	"*CHI: Erm, I'll ask, I'll give, this one, thank you."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11427	"FC1"	"CHI"	"Well ( 3 ) He wants this one."	"*CHI: Well ( 3 ) He wants this one."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11428	"FC1"	"MOT"	"This one. I don't know what this animal is, he looks a bit like."	"*MOT: This one. I don't know what this animal is, he looks a bit like."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	15	"EngUK"	"Tommerdahl"
11429	"FC1"	"CHI"	"A badger."	"*CHI: A badger."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11430	"FC1"	"MOT"	"A bit like a badger, yeah."	"*MOT: A bit like a badger, yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11431	"FC1"	"MOT"	"Or a racoon."	"*MOT: Or a racoon."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11432	"FC1"	"CHI"	"And he is a badger."	"*CHI: And he is a badger."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11433	"FC1"	"MOT"	"Is he?"	"*MOT: Is he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11434	"FC1"	"CHI"	"Yeah he is a badger."	"*CHI: Yeah he is a badger."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	5	"EngUK"	"Tommerdahl"
11435	"FC1"	"MOT"	"Right, shall we see what else is in her Freddie?"	"*MOT: Right, shall we see what else is in her Freddie?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11436	"FC1"	"MOT"	"Do you still want to do the birthday party?"	"*MOT: Do you still want to do the birthday party?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11437	"FC1"	"CHI"	"I know what's in there, but, but some of them wants this one."	"*CHI: I know what's in there, but, but some of them wants this one."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	14	"EngUK"	"Tommerdahl"
11438	"FC1"	"MOT"	"Oh rabbit wants that one does he?"	"*MOT: Oh rabbit wants that one does he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	7	"EngUK"	"Tommerdahl"
11439	"FC1"	"CHI"	"Yeah, but he didn't, but he wants that one now."	"*CHI: Yeah, but he didn't, but he wants that one now."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11440	"FC1"	"MOT"	"Oh dear."	"*MOT: Oh dear."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11441	"FC1"	"CHI"	"They all want"	"*CHI: They all want [mine]"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	3	"EngUK"	"Tommerdahl"
11442	"FC1"	"MOT"	"see, so come round here, mummy can't see darling."	"*MOT: [Mummy can't] see, so come round here, mummy can't see darling."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	10	"EngUK"	"Tommerdahl"
11443	"FC1"	"MOT"	"Cos I want to play with all of this as well."	"*MOT: Cos I want to play with all of this as well."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11444	"FC1"	"MOT"	"Come round this side, that's a good boy."	"*MOT: Come round this side, that's a good boy."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11445	"FC1"	"CHI"	"Mum, going to choose some more."	"*CHI: Mum, going to choose some more."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11446	"FC1"	"MOT"	"Are you going to choose something else now, ok, that's a good idea."	"*MOT: Are you going to choose something else now, ok, that's a good idea."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	14	"EngUK"	"Tommerdahl"
11447	"FC1"	"MOT"	"I think."	"*MOT: I think."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11448	"FC1"	"CHI"	"I know."	"*CHI: I know."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11449	"FC1"	"MOT"	"I think we could build a really good. Who's that?"	"*MOT: I think we could build a really good. Who's that?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	11	"EngUK"	"Tommerdahl"
11450	"FC1"	"CHI"	"The doggy."	"*CHI: The doggy."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11451	"FC1"	"MOT"	"The doggy."	"*MOT: The doggy."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
11452	"FC1"	"CHI"	"The doggy wants this and this."	"*CHI: The doggy wants this and this."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11453	"FC1"	"MOT"	"He wants all the ice cream does he?"	"*MOT: He wants all the ice cream does he?"	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	8	"EngUK"	"Tommerdahl"
11454	"FC1"	"CHI"	"Yeah."	"*CHI: Yeah."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	1	"EngUK"	"Tommerdahl"
11455	"FC1"	"MOT"	"Oh dear. They'll be none left for mummy."	"*MOT: Oh dear. They'll be none left for mummy."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	9	"EngUK"	"Tommerdahl"
11456	"FC1"	"CHI"	"He's left some for you."	"*CHI: He's left some for you."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	6	"EngUK"	"Tommerdahl"
11457	"FC1"	"MOT"	"Oh great."	"*MOT: Oh great."	" CHI Target_Child, MOT Mother "	"3;1."	"3"	""	""	2	"EngUK"	"Tommerdahl"
