"id"	"transcript_id"	"speaker"	"utterance"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
2476	"2-09-27"	"CHI"	"what matter ?"	"*CHI: what matter ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	2	"EngUK"	"Lara_Diary"
2477	"2-09-27"	"CHI"	"where-'has Elsie_Grandma gone ?"	"*CHI: where-'has Elsie_Grandma gone ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2478	"2-09-27"	"CHI"	"where-'has my sock-s gone ?"	"*CHI: where-'has my sock-s gone ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2479	"2-09-27"	"CHI"	"where-'is teddy+bear ?"	"*CHI: where-'is teddy+bear ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2480	"2-09-27"	"CHI"	"what about mine ?"	"*CHI: what about mine ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2481	"2-09-27"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2482	"2-09-27"	"CHI"	"where-'has Elsie_Grandma gone ?"	"*CHI: where-'has Elsie_Grandma gone ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2483	"2-09-27"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2484	"2-09-27"	"CHI"	"where does these go ?"	"*CHI: where does these go ? @End"	" CHI Lara Target_Child "	"2;9.27"	"2"	""	" 15-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2486	"2-10-00"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2487	"2-10-00"	"CHI"	"what about Amy ?"	"*CHI: what about Amy ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2488	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2489	"2-10-00"	"CHI"	"what you done ?"	"*CHI: what you done ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2490	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2491	"2-10-00"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2492	"2-10-00"	"CHI"	"why did we pop round ?"	"*CHI: why did we pop round ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2493	"2-10-00"	"CHI"	"what-'is Sarah do-ing ?"	"*CHI: what-'is Sarah do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2494	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2495	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2496	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2497	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2498	"2-10-00"	"CHI"	"what do you have to do ?"	"*CHI: what do you have to do ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2499	"2-10-00"	"CHI"	"what do you have to do when you-'ve cut them out ?"	"*CHI: what do you have to do when you-'ve cut them out ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	12	"EngUK"	"Lara_Diary"
2500	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2501	"2-10-00"	"CHI"	"where has it hurt ? %com: after mum says that hurts"	"*CHI: where has it hurt ? %com: after mum says that hurts"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	10	"EngUK"	"Lara_Diary"
2502	"2-10-00"	"CHI"	"who want-es help me ?"	"*CHI: who want-es help me ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2503	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2504	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2505	"2-10-00"	"CHI"	"what about me ?"	"*CHI: what about me ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2506	"2-10-00"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2507	"2-10-00"	"CHI"	"what you eat-ing ?"	"*CHI: what you eat-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2508	"2-10-00"	"CHI"	"what do-ing ?"	"*CHI: what do-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2509	"2-10-00"	"CHI"	"what-'re we have-ing ?"	"*CHI: what-'re we have-ing ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2510	"2-10-00"	"CHI"	"what about you ?"	"*CHI: what about you ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2511	"2-10-00"	"CHI"	"what-'is the matter ?"	"*CHI: what-'is the matter ?"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2512	"2-10-00"	"CHI"	"where-'is Amy go-ing ?"	"*CHI: where-'is Amy go-ing ? @End"	" CHI Lara Target_Child "	"2;10."	"2"	""	" 16-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2514	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2515	"2-10-01"	"CHI"	"what you take-ing ?"	"*CHI: what you take-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2516	"2-10-01"	"CHI"	"what say ?"	"*CHI: what say ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	2	"EngUK"	"Lara_Diary"
2517	"2-10-01"	"CHI"	"where-'is little duvet ?"	"*CHI: where-'is little duvet ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2518	"2-10-01"	"CHI"	"where is it ?"	"*CHI: where is it ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2519	"2-10-01"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2520	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2521	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2522	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2523	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2524	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2525	"2-10-01"	"CHI"	"why have you done this ?"	"*CHI: why have you done this ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2526	"2-10-01"	"CHI"	"why are you do this ?"	"*CHI: why are you do this ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2527	"2-10-01"	"CHI"	"what these those ?"	"*CHI: what these [//] those ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2528	"2-10-01"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2529	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2530	"2-10-01"	"CHI"	"where have you got a hairband ?"	"*CHI: where have you got a hairband ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2531	"2-10-01"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2532	"2-10-01"	"CHI"	"what-'is Amy do-ing ?"	"*CHI: what-'is Amy do-ing ?"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2533	"2-10-01"	"CHI"	"where-'is your other one ?"	"*CHI: where-'is your other one ? @End"	" CHI Lara Target_Child "	"2;10.1"	"2"	""	" 17-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2535	"2-10-02"	"CHI"	"what you forget ?"	"*CHI: what you forget ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2536	"2-10-02"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2537	"2-10-02"	"CHI"	"what you done ?"	"*CHI: what you done ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2538	"2-10-02"	"CHI"	"where-'has Lara and Mummy gone ?"	"*CHI: where-'has Lara and Mummy gone ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2539	"2-10-02"	"CHI"	"where-'is your-'s ."	"*CHI: where-'is your-'s ."	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2540	"2-10-02"	"CHI"	"what-'is this ?"	"*CHI: what-'is this ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2541	"2-10-02"	"CHI"	"what-'is this , Mummy ?"	"*CHI: what-'is this , Mummy ?"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2542	"2-10-02"	"CHI"	"what-'is this ?"	"*CHI: what-'is this ? @End"	" CHI Lara Target_Child "	"2;10.2"	"2"	""	" 18-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2544	"2-10-03"	"CHI"	"where-'has Elsie gone ?"	"*CHI: where-'has Elsie gone ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2545	"2-10-03"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2546	"2-10-03"	"CHI"	"what-'is the matter , Grandad ?"	"*CHI: what-'is the matter , Grandad ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2547	"2-10-03"	"CHI"	"who-'is that ?"	"*CHI: who-'is that ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2548	"2-10-03"	"CHI"	"who-'is that ?"	"*CHI: who-'is that ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2549	"2-10-03"	"CHI"	"who-'is that on the sofa ?"	"*CHI: who-'is that on the sofa ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2550	"2-10-03"	"CHI"	"who-'is that on the door ?"	"*CHI: who-'is that on the door ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2551	"2-10-03"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2552	"2-10-03"	"CHI"	"where-'has Mummy gone ?"	"*CHI: where-'has Mummy gone ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2553	"2-10-03"	"CHI"	"where-'has the man gone ?"	"*CHI: where-'has the man gone ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2554	"2-10-03"	"CHI"	"where-'has the star gone ?"	"*CHI: where-'has the star gone ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2555	"2-10-03"	"CHI"	"what-'is outside here ?"	"*CHI: what-'is outside here ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2556	"2-10-03"	"CHI"	"what-'is outside here ?"	"*CHI: what-'is outside here ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2557	"2-10-03"	"CHI"	"where-'has it gone ?"	"*CHI: where-'has it gone ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2558	"2-10-03"	"CHI"	"where-'has it gone though ?"	"*CHI: where-'has it gone though ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2559	"2-10-03"	"CHI"	"what about Grandad ?"	"*CHI: what about Grandad ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2560	"2-10-03"	"CHI"	"what-'is matter ?"	"*CHI: what-'is matter ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2561	"2-10-03"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2562	"2-10-03"	"CHI"	"what about eye-s ?"	"*CHI: what about eye-s ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2563	"2-10-03"	"CHI"	"what-'is matter ?"	"*CHI: what-'is matter ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2564	"2-10-03"	"CHI"	"what was that ?"	"*CHI: what was that ?"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2565	"2-10-03"	"CHI"	"what about his eye-s ?"	"*CHI: what about his eye-s ? @End"	" CHI Lara Target_Child "	"2;10.3"	"2"	""	" 19-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2567	"2-10-04"	"CHI"	"where-'has the ball gone ?"	"*CHI: where-'has the ball gone ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2568	"2-10-04"	"CHI"	"where-'has the ball gone ?"	"*CHI: where-'has the ball gone ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2569	"2-10-04"	"CHI"	"where-'is the other man ?"	"*CHI: where-'is the other man ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2570	"2-10-04"	"CHI"	"where-'is Daddy go-ing ?"	"*CHI: where-'is Daddy go-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2571	"2-10-04"	"CHI"	"what-'is the man do-ing ?"	"*CHI: what-'is the man do-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2572	"2-10-04"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2573	"2-10-04"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2574	"2-10-04"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2575	"2-10-04"	"CHI"	"what-'has happened to it ?"	"*CHI: what-'has happened to it ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2576	"2-10-04"	"CHI"	"where-'has Elsie_Grandma gone ?"	"*CHI: where-'has Elsie_Grandma gone ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2577	"2-10-04"	"CHI"	"what-'is the man do-ing ?"	"*CHI: what-'is the man do-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	6	"EngUK"	"Lara_Diary"
2578	"2-10-04"	"CHI"	"where-'is she go-ing ?"	"*CHI: where-'is she go-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2579	"2-10-04"	"CHI"	"what-'is Grandad do-ing ?"	"*CHI: what-'is Grandad do-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2580	"2-10-04"	"CHI"	"where-'is Grandad go-ing ?"	"*CHI: where-'is Grandad go-ing ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2581	"2-10-04"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2582	"2-10-04"	"CHI"	"what-'is here ?"	"*CHI: what-'is here ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2583	"2-10-04"	"CHI"	"what you got ?"	"*CHI: what you got ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2584	"2-10-04"	"CHI"	"where-'has your-'s gone ?"	"*CHI: where-'has your-'s gone ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2585	"2-10-04"	"CHI"	"what about elephant ?"	"*CHI: what about elephant ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2586	"2-10-04"	"CHI"	"what elephant eat ?"	"*CHI: what elephant eat ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2587	"2-10-04"	"CHI"	"what horsie eat ?"	"*CHI: what horsie eat ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2588	"2-10-04"	"CHI"	"what penguin eat ?"	"*CHI: what penguin eat ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2589	"2-10-04"	"CHI"	"where-'has More_Dadaw gone ?"	"*CHI: where-'has More_Dadaw gone ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2590	"2-10-04"	"CHI"	"what-'is the matter ?"	"*CHI: what-'is the matter ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2591	"2-10-04"	"CHI"	"what-'is the matter ?"	"*CHI: what-'is the matter ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2592	"2-10-04"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2593	"2-10-04"	"CHI"	"what you got ?"	"*CHI: what you got ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2594	"2-10-04"	"CHI"	"how about this ?"	"*CHI: how about this ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2595	"2-10-04"	"CHI"	"what-'is matter ?"	"*CHI: what-'is matter ?"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2596	"2-10-04"	"CHI"	"where-'is my tights ?"	"*CHI: where-'is my tights ? @End"	" CHI Lara Target_Child "	"2;10.4"	"2"	""	" 20-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2598	"2-10-05"	"CHI"	"where-'is your boss ?"	"*CHI: where-'is your boss ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2599	"2-10-05"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2600	"2-10-05"	"CHI"	"where-'is my biscuit-s ?"	"*CHI: where-'is my biscuit-s ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	5	"EngUK"	"Lara_Diary"
2601	"2-10-05"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2602	"2-10-05"	"CHI"	"what about Amy ?"	"*CHI: what about Amy ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2603	"2-10-05"	"CHI"	"what you done ?"	"*CHI: what you done ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2604	"2-10-05"	"CHI"	"<what you> why did you go into bathroom ?"	"*CHI: <what you> [//] why did you go into bathroom ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	8	"EngUK"	"Lara_Diary"
2605	"2-10-05"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2606	"2-10-05"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2607	"2-10-05"	"CHI"	"where gone ?"	"*CHI: where gone ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	2	"EngUK"	"Lara_Diary"
2608	"2-10-05"	"CHI"	"where gone , pussy+cat ?"	"*CHI: where gone , pussy+cat ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
2609	"2-10-05"	"CHI"	"who-'is that ?"	"*CHI: who-'is that ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2610	"2-10-05"	"CHI"	"who-'is that ?"	"*CHI: who-'is that ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	3	"EngUK"	"Lara_Diary"
2611	"2-10-05"	"CHI"	"what with ?"	"*CHI: what with ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	2	"EngUK"	"Lara_Diary"
2612	"2-10-05"	"CHI"	"what you do-ing ?"	"*CHI: what you do-ing ?"	" CHI Lara Target_Child "	"2;10.5"	"2"	""	" 21-MAR-1997 "	4	"EngUK"	"Lara_Diary"
